time, x0, y0, z0, x1, y1, z1 
2.25500, -0.15877, -0.37449, 0.32887, -0.00683, -0.28597, 0.39028  
2.25600, -0.15507, -0.34304, 0.31374, -0.02073, -0.27369, 0.39267  
2.25700, -0.18860, -0.32133, 0.28143, -0.01314, -0.26308, 0.39814  
2.25800, -0.16094, -0.36953, 0.27763, -0.01381, -0.26699, 0.39907  
2.25900, -0.14973, -0.34267, 0.27737, -0.00742, -0.27847, 0.39566  
2.26000, -0.16703, -0.30678, 0.25084, -0.02356, -0.25921, 0.39862  
2.26100, -0.17708, -0.30907, 0.25211, 0.00122, -0.27206, 0.39921  
2.26200, -0.14784, -0.30994, 0.24391, -0.01373, -0.25578, 0.38347  
2.26300, -0.16092, -0.27025, 0.23674, -0.01585, -0.25671, 0.37865  
2.26400, -0.15926, -0.25330, 0.22875, -0.01377, -0.25169, 0.38616  
2.26500, -0.15692, -0.25452, 0.24336, -0.00153, -0.26344, 0.38504  
2.26600, -0.13542, -0.23094, 0.24086, 0.00145, -0.24548, 0.39303  
2.26700, -0.13346, -0.21612, 0.23735, -0.00200, -0.25372, 0.37104  
2.26800, -0.15863, -0.18433, 0.23947, -0.00938, -0.25640, 0.37226  
2.26900, -0.17134, -0.19037, 0.27365, -0.00463, -0.23134, 0.38538  
2.27000, -0.15598, -0.18879, 0.27988, -0.00484, -0.23172, 0.38864  
2.27100, -0.14038, -0.16487, 0.27649, 0.00347, -0.21877, 0.40144  
2.27200, -0.15749, -0.15038, 0.28191, 0.00408, -0.22020, 0.41056  
2.27300, -0.15984, -0.15482, 0.29415, 0.00423, -0.22036, 0.39593  
2.27400, -0.14942, -0.15297, 0.30125, -0.00038, -0.21936, 0.40462  
2.27500, -0.16401, -0.15770, 0.30302, 0.00284, -0.21358, 0.39835  
2.27600, -0.15165, -0.16035, 0.30264, 0.00313, -0.21095, 0.40707  
2.27700, -0.16180, -0.15705, 0.31408, 0.00656, -0.21446, 0.41512  
2.27800, -0.15266, -0.16726, 0.31839, 0.00988, -0.21021, 0.42133  
2.27900, -0.15499, -0.16472, 0.32187, 0.00528, -0.19709, 0.40909  
2.28000, -0.15829, -0.16407, 0.32608, 0.00074, -0.20197, 0.42091  
2.28100, -0.15949, -0.18162, 0.32898, 0.01129, -0.19123, 0.43297  
2.28200, -0.15263, -0.19938, 0.33607, 0.01486, -0.19297, 0.41868  
2.28300, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.28400, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.28500, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.28600, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.28700, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.28800, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.28900, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.29000, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.29100, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.29200, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.29300, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.29400, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.29500, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.29600, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.29700, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.29800, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.29900, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.30000, -0.15768, -0.19503, 0.33733, 0.02226, -0.18986, 0.42591  
2.30100, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.30200, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.30300, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.30400, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.30500, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.30600, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.30700, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.30800, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.30900, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.31000, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.31100, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.31200, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.31300, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.31400, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.31500, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.31600, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.31700, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.31800, -0.14502, -0.22612, 0.38471, 0.05175, -0.19117, 0.48897  
2.31900, -0.15448, -0.23703, 0.38208, 0.04841, -0.20563, 0.48113  
2.32000, -0.15795, -0.22448, 0.39801, 0.03372, -0.20016, 0.48683  
2.32100, -0.16621, -0.16901, 0.34483, 0.03092, -0.19009, 0.48422  
2.32200, -0.19930, -0.18179, 0.34822, 0.01469, -0.19581, 0.47783  
2.32300, -0.16878, -0.25831, 0.33350, 0.01173, -0.20777, 0.48899  
2.32400, -0.18158, -0.20681, 0.31958, 0.01154, -0.20836, 0.49231  
2.32500, -0.20260, -0.25349, 0.32854, 0.01537, -0.19783, 0.50482  
2.32600, -0.13845, -0.28778, 0.31450, 0.00675, -0.22171, 0.49345  
2.32700, -0.13885, -0.27025, 0.31904, 0.00349, -0.21441, 0.49038  
2.32800, -0.18635, -0.29724, 0.37069, 0.00837, -0.21057, 0.49625  
2.32900, -0.21152, -0.29613, 0.37355, 0.01921, -0.22705, 0.50365  
2.33000, -0.20065, -0.23766, 0.37334, 0.01694, -0.20496, 0.51336  
2.33100, -0.22194, -0.31481, 0.40407, 0.01677, -0.22036, 0.52174  
2.33200, -0.23472, -0.32307, 0.42622, 0.01394, -0.22051, 0.52893  
2.33300, -0.15617, -0.25890, 0.42185, 0.02779, -0.23346, 0.53061  
2.33400, -0.21208, -0.24401, 0.44573, 0.01951, -0.21317, 0.53820  
2.33500, -0.19543, -0.31868, 0.46846, 0.03132, -0.24881, 0.52368  
2.33600, -0.22015, -0.34094, 0.50987, 0.02571, -0.24548, 0.53675  
2.33700, -0.19064, -0.32389, 0.52267, 0.02792, -0.28641, 0.52279  
2.33800, -0.21334, -0.33749, 0.54909, 0.02258, -0.25087, 0.54789  
2.33900, -0.21027, -0.38803, 0.58508, 0.03893, -0.25444, 0.57022  
2.34000, -0.17241, -0.35555, 0.60474, 0.04360, -0.23441, 0.59696  
2.34100, -0.22552, -0.32402, 0.61672, 0.03210, -0.23880, 0.60680  
2.34200, -0.22552, -0.32402, 0.61672, 0.02251, -0.23010, 0.61705  
2.34300, -0.21883, -0.25372, 0.60028, 0.04362, -0.24599, 0.62918  
2.34400, -0.24002, -0.19724, 0.60570, 0.03485, -0.25999, 0.62403  
2.34500, -0.23790, -0.17094, 0.60921, 0.03994, -0.25375, 0.63576  
2.34600, -0.26678, -0.11044, 0.62534, 0.03130, -0.27090, 0.61989  
2.34700, -0.22785, -0.08516, 0.62311, 0.02871, -0.27845, 0.62836  
2.34800, -0.28511, -0.07057, 0.64404, 0.02821, -0.27584, 0.62994  
2.34900, -0.27199, -0.04574, 0.65079, 0.03525, -0.29966, 0.66795  
2.35000, -0.26098, -0.03294, 0.66368, 0.03883, -0.26331, 0.64983  
2.35100, -0.31979, -0.05596, 0.68945, 0.02563, -0.28954, 0.65283  
2.35200, -0.26613, -0.08413, 0.67772, 0.02893, -0.27264, 0.69996  
2.35300, -0.30233, -0.08743, 0.73616, 0.04419, -0.28704, 0.70107  
2.35400, -0.22097, -0.12970, 0.72977, 0.03157, -0.26592, 0.71478  
2.35500, -0.33415, -0.16224, 0.77093, 0.04116, -0.24250, 0.71896  
2.35600, -0.25236, -0.20103, 0.78302, 0.03874, -0.28391, 0.72756  
2.35700, -0.30312, -0.26333, 0.79987, 0.02563, -0.25133, 0.73259  
2.35800, -0.31885, -0.26199, 0.80618, 0.04168, -0.27058, 0.73362  
2.35900, -0.29497, -0.33548, 0.83889, 0.03607, -0.26953, 0.75518  
2.36000, -0.29982, -0.38397, 0.85459, 0.02541, -0.25759, 0.76748  
2.36100, -0.29125, -0.41632, 0.86342, 0.03609, -0.26676, 0.74997  
2.36200, -0.33785, -0.43274, 0.88497, 0.04091, -0.24282, 0.77177  
2.36300, -0.29425, -0.46146, 0.87749, 0.03380, -0.27723, 0.79468  
2.36400, -0.30319, -0.51527, 0.89693, 0.06325, -0.26094, 0.80923  
2.36500, -0.33924, -0.52979, 0.88707, 0.03849, -0.25913, 0.79123  
2.36600, -0.30588, -0.51777, 0.87231, 0.03979, -0.23891, 0.81732  
2.36700, -0.32619, -0.48712, 0.88230, 0.03304, -0.24315, 0.81867  
2.36800, -0.33857, -0.52813, 0.88017, 0.03714, -0.25408, 0.83702  
2.36900, -0.35046, -0.51924, 0.89102, 0.02916, -0.25478, 0.83376  
2.37000, -0.33560, -0.46053, 0.87427, 0.04385, -0.24603, 0.84021  
2.37100, -0.36848, -0.45198, 0.88863, 0.03242, -0.25696, 0.84402  
2.37200, -0.34237, -0.46946, 0.91059, 0.02979, -0.27533, 0.83902  
2.37300, -0.33464, -0.41447, 0.94625, 0.02747, -0.26278, 0.86515  
2.37400, -0.34880, -0.38927, 0.98991, 0.05369, -0.29898, 0.87790  
2.37500, -0.41492, -0.40230, 1.00233, 0.02317, -0.26388, 0.88705  
2.37600, -0.36646, -0.38851, 0.96891, 0.06384, -0.28683, 0.89413  
2.37700, -0.45328, -0.26714, 1.07357, -0.01373, -0.28872, 0.89434  
2.37800, -0.47062, -0.26390, 1.07916, 0.01171, -0.25755, 0.86359  
2.37900, -0.30594, -0.30302, 1.03361, 0.02384, -0.30502, 0.95171  
2.38000, -0.41533, -0.34210, 1.06672, 0.04835, -0.29154, 0.91932  
2.38100, -0.36505, -0.23445, 1.02566, 0.06435, -0.30731, 0.93796  
2.38200, -0.40291, -0.22779, 1.02810, 0.06763, -0.31914, 0.93575  
2.38300, -0.31298, -0.34662, 0.97889, 0.07113, -0.26855, 0.97363  
2.38400, -0.40421, -0.29165, 0.97513, 0.04339, -0.30031, 0.92861  
2.38500, -0.39299, -0.22839, 0.94494, 0.06355, -0.30079, 0.98783  
2.38600, -0.35200, -0.26724, 0.93737, 0.06510, -0.32612, 0.96605  
2.38700, -0.32923, -0.34922, 0.92993, 0.07357, -0.29575, 0.99380  
2.38800, -0.35784, -0.28463, 0.92249, 0.07919, -0.31090, 0.99136  
2.38900, -0.33178, -0.21612, 0.93287, 0.06954, -0.30880, 1.00626  
2.39000, -0.41353, -0.36938, 0.97353, 0.09115, -0.32089, 1.01538  
2.39100, -0.26176, -0.43808, 0.92934, 0.04522, -0.31599, 1.03975  
2.39200, -0.48607, -0.29701, 0.96230, 0.07484, -0.31544, 0.99930  
2.39300, -0.31456, -0.38469, 0.86933, 0.07666, -0.32888, 1.06276  
2.39400, -0.41529, -0.41475, 0.92470, 0.07383, -0.33201, 1.01311  
2.39500, -0.37117, -0.40455, 0.89298, 0.08192, -0.32785, 1.09426  
2.39600, -0.39209, -0.35093, 0.89483, 0.08947, -0.34847, 1.05389  
2.39700, -0.37146, -0.38422, 0.91496, 0.04856, -0.30687, 1.07410  
2.39800, -0.37457, -0.41773, 0.92388, 0.06075, -0.33514, 1.08332  
2.39900, -0.37819, -0.28233, 0.92607, 0.08022, -0.34348, 1.08093  
2.40000, -0.42595, -0.33386, 0.96769, 0.07980, -0.32791, 1.10636  
2.40100, -0.33018, -0.40203, 0.96256, 0.06754, -0.32669, 1.13920  
2.40200, -0.38973, -0.30172, 0.97239, 0.08394, -0.30321, 1.10903  
2.40300, -0.34687, -0.25166, 0.98948, 0.08289, -0.32442, 1.11109  
2.40400, -0.40550, -0.33741, 1.03056, 0.08167, -0.33768, 1.13222  
2.40500, -0.32530, -0.39186, 1.02802, 0.09321, -0.33524, 1.14695  
2.40600, -0.47064, -0.26089, 1.07038, 0.09640, -0.34948, 1.13955  
2.40700, -0.30788, -0.35513, 1.00952, 0.09630, -0.34758, 1.16735  
2.40800, -0.44638, -0.40644, 1.05631, 0.10559, -0.33844, 1.17788  
2.40900, -0.30697, -0.43596, 1.02184, 0.11234, -0.35320, 1.18555  
2.41000, -0.38227, -0.37891, 0.97536, 0.11608, -0.33171, 1.24763  
2.41100, -0.39162, -0.48527, 0.96741, 0.07881, -0.34899, 1.17794  
2.41200, -0.41842, -0.44147, 0.91064, 0.08568, -0.30405, 1.24712  
2.41300, -0.37155, -0.34723, 0.88070, 0.08493, -0.33371, 1.22478  
2.41400, -0.38235, -0.45759, 0.87036, 0.08986, -0.32450, 1.24584  
2.41500, -0.38097, -0.51987, 0.87479, 0.09855, -0.31523, 1.25374  
2.41600, -0.40649, -0.39461, 0.85129, 0.09129, -0.32860, 1.27691  
2.41700, -0.34071, -0.36947, 0.81757, 0.09014, -0.32089, 1.25469  
2.41800, -0.39408, -0.44920, 0.87139, 0.11379, -0.32612, 1.24537  
2.41900, -0.36879, -0.47991, 0.87437, 0.12779, -0.32837, 1.26917  
2.42000, -0.30748, -0.40222, 0.85226, 0.15842, -0.27948, 1.27346  
2.42100, -0.24645, -0.37643, 0.85218, 0.21496, -0.27557, 1.29137  
2.42200, -0.19396, -0.42433, 0.88213, 0.27140, -0.19402, 1.27066  
2.42300, 0.04253, -0.43715, 0.85003, 0.39143, -0.13172, 1.29793  
2.42400, 0.15469, -0.40300, 0.81266, 0.52896, -0.16224, 1.32006  
2.42500, 0.20292, -0.30460, 0.76342, 0.59317, -0.18240, 1.35326  
2.42600, 0.18536, -0.21471, 0.69736, 0.74318, -0.16249, 1.35307  
2.42700, 0.21173, -0.17527, 0.67808, 0.69643, -0.22707, 1.38544  
2.42800, 0.14761, -0.20159, 0.76590, 0.83420, -0.55443, 1.38060  
2.42900, 0.08024, -0.24393, 0.76828, 0.89794, -0.80587, 1.80206  
2.43000, -0.00458, 0.03965, 0.73978, 0.93309, -0.74001, 2.15326  
2.43100, -0.05608, 0.42431, 0.94152, 1.53257, -1.86745, 2.57469  
2.43200, 0.51813, 0.59294, 1.20411, 2.67191, -3.04680, 4.52887  
2.43300, 0.09705, 0.55973, 1.62825, 2.31091, 0.33689, 4.28185  
2.43400, 1.02711, 1.47467, 1.77021, 2.04935, 1.28334, 3.95821  
2.43500, 0.77595, 2.46557, 2.17907, 1.13453, 2.35487, 4.41576  
2.43600, 0.18141, 2.33038, 1.95702, 0.11646, 1.52330, 4.37275  
2.43700, -1.39307, 2.48465, 2.05809, -0.08322, -0.24193, 3.12891  
2.43800, -2.24621, -0.64232, 6.63815, -2.26601, 0.07545, 2.90205  
2.43900, -2.97201, 9.95150, 8.11827, 0.24620, -1.22707, 1.85825  
2.44000, -10.00000, -0.98629, 2.51495, -1.74227, -0.55483, 2.98119  
2.44100, 2.28777, -5.21433, -3.21901, -1.50427, -1.42450, 0.21727  
2.44200, -4.54353, 7.46572, -3.56821, -1.29377, -1.34321, 0.86271  
2.44300, -1.52100, 7.81076, -5.00702, -1.58947, -0.74476, 2.54648  
2.44400, -1.92539, -3.47338, 3.89328, -1.20338, -0.16731, 1.66212  
2.44500, -2.86674, 1.94065, -3.74968, -0.62963, -0.42990, 1.62231  
2.44600, -2.32727, 0.99239, -0.93618, -1.46870, -0.10092, 2.25937  
2.44700, 2.22261, -5.87255, 3.23559, -0.77169, -0.21959, 1.59525  
2.44800, -1.98219, -0.54153, -0.67596, -0.12547, -0.22894, 2.62564  
2.44900, -1.34565, -2.69310, 0.59359, -0.86582, 0.09483, 2.30434  
2.45000, -1.08938, -3.57845, 0.12199, -0.25457, -0.15015, 2.07115  
2.45100, -2.76966, -2.09517, -1.32601, -0.30340, 0.11145, 1.99245  
2.45200, -0.56883, -4.52219, 0.05402, -0.23134, -0.35696, 1.83661  
2.45300, -1.88875, -3.37780, 0.42084, -0.23876, -0.31124, 1.87481  
2.45400, -0.68220, -3.27747, 1.46112, -0.18637, -0.20430, 1.71423  
2.45500, -1.79600, -4.12514, 0.49797, -0.27632, -0.24599, 1.46343  
2.45600, -1.13108, -4.36680, 0.54548, 0.12403, -0.46280, 1.58150  
2.45700, -0.80288, -4.30199, 1.28031, 0.05192, -0.53793, 1.47625  
2.45800, -0.78415, -3.58513, 2.12444, -0.21292, -0.22398, 1.83779  
2.45900, -1.18498, -3.63148, 3.15182, 0.05213, -0.34454, 1.14325  
2.46000, -0.81318, -3.39571, 3.97532, 0.03838, -0.52332, 1.10712  
2.46100, -0.98379, -2.67090, 4.85086, 0.27929, -0.40997, 0.83769  
2.46200, -0.80441, -2.15294, 5.40417, 0.24809, -0.18272, 1.20346  
2.46300, -0.82632, -1.85381, 5.86643, 0.15646, -0.32055, 0.78728  
2.46400, -0.83294, -1.55479, 6.14212, 0.29490, -0.37064, 1.22042  
2.46500, -0.92762, -1.02882, 6.18105, 0.43123, -0.47640, 0.95526  
2.46600, -0.98230, -0.58023, 6.01877, 0.28355, -0.41719, 1.15278  
2.46700, -1.04673, -0.42730, 5.88371, 0.30209, -0.36682, 1.09415  
2.46800, -0.91894, 0.03817, 5.28646, 0.35614, -0.49986, 1.12978  
2.46900, -1.21214, 0.41471, 4.74558, 0.07887, -0.06998, 1.14180  
2.47000, -0.87257, 0.78299, 3.94829, 0.18734, -0.30832, 1.26783  
2.47100, -1.29251, 0.74137, 3.38249, -0.03546, -0.36366, 0.82476  
2.47200, -0.92321, 0.76706, 2.51995, -0.06701, -0.04219, 1.70307  
2.47300, -0.90492, 1.37222, 1.50469, 0.10965, -0.64272, 0.67055  
2.47400, -1.52250, 1.34190, 0.44716, 0.13378, -1.04555, 0.46759  
2.47500, -0.72039, 1.21744, -0.58771, -0.02476, -0.56253, 0.69582  
2.47600, -0.46535, 2.08286, -1.32353, 0.00565, -0.24679, 1.37470  
2.47700, -0.05199, 2.21666, -1.46685, 0.35435, -0.67558, 0.59166  
2.47800, 0.34273, 1.56752, -1.69493, 0.32001, -0.73547, 0.56351  
2.47900, -0.52864, 1.64860, -1.99596, 0.49160, -0.47520, 0.92104  
2.48000, -0.05816, 1.94836, -2.65289, 0.36409, -0.57253, 1.35492  
2.48100, -0.51836, 1.65365, -3.02666, 0.29116, -0.37382, 1.39629  
2.48200, -0.05529, 1.84259, -3.13452, 0.27864, -0.70011, 0.66805  
2.48300, -0.29980, 2.19749, -2.93409, 0.24391, -0.67762, 1.13178  
2.48400, 0.28254, 2.34396, -2.64921, 0.20817, -0.58550, 0.91219  
2.48500, 0.08718, 2.20676, -2.17560, 0.43764, -0.71814, 0.99009  
2.48600, 0.23649, 2.18317, -1.82644, 0.33127, -0.60875, 0.97675  
2.48700, -0.02333, 2.11784, -1.31275, 0.42429, -0.76792, 0.99916  
2.48800, -0.13662, 2.23383, -0.75684, 0.37695, -0.46492, 1.20522  
2.48900, -0.17694, 2.22919, -0.43751, 0.37838, -0.51741, 1.05194  
2.49000, -0.13498, 2.03238, 0.20086, 0.31069, -0.59416, 1.09205  
2.49100, -0.03185, 1.89938, 0.77013, 0.31828, -0.45280, 1.26274  
2.49200, -0.20563, 2.01805, 1.16716, 0.35652, -0.56974, 1.16123  
2.49300, -0.13512, 1.79893, 1.41737, 0.38774, -0.64030, 1.23369  
2.49400, -0.32032, 1.63328, 1.79277, 0.35734, -0.61049, 1.22248  
2.49500, -0.23478, 1.50778, 2.04498, 0.40283, -0.58718, 1.28569  
2.49600, -0.23844, 1.37999, 2.14891, 0.34769, -0.51523, 1.26791  
2.49700, -0.30947, 1.16499, 2.19204, 0.39742, -0.49234, 1.29864  
2.49800, -0.38319, 0.91417, 2.16780, 0.40699, -0.61077, 1.10445  
2.49900, -0.42742, 0.79666, 2.14178, 0.26413, -0.40413, 1.44836  
2.50000, -0.33701, 0.38448, 2.08872, 0.28860, -0.50884, 1.36477  
2.50100, -0.33785, 0.11217, 1.84248, 0.29501, -0.47235, 1.33699  
2.50200, -0.50119, 0.05838, 1.61142, 0.31199, -0.51142, 1.34775  
2.50300, -0.37115, -0.13250, 1.27823, 0.27580, -0.48315, 1.31874  
2.50400, -0.52746, -0.33218, 0.93575, 0.27477, -0.54617, 1.28260  
2.50500, -0.58039, -0.55031, 0.79657, 0.28734, -0.64020, 1.28044  
2.50600, -0.39398, -0.66410, 0.30672, 0.26758, -0.57241, 1.16713  
2.50700, -0.06371, -0.90525, -0.12821, 0.18991, -0.42145, 1.25776  
2.50800, -0.06371, -0.90525, -0.12821, 0.20483, -0.41149, 1.36271  
2.50900, -0.31569, -1.00344, -0.29900, 0.23077, -0.50781, 1.39345  
2.51000, -0.21070, -0.85480, -0.49847, 0.21961, -0.45008, 1.20609  
2.51100, -0.26999, -0.78871, -0.49976, 0.23687, -0.50995, 1.23333  
2.51200, -0.23190, -0.92165, -0.50812, 0.22694, -0.43613, 1.25330  
2.51300, -0.29757, -0.90126, -0.41248, 0.19304, -0.44024, 1.28958  
2.51400, -0.27838, -0.84892, -0.34065, 0.22850, -0.47850, 1.35073  
2.51500, -0.26695, -0.69801, -0.18246, 0.15541, -0.43108, 1.17266  
2.51600, -0.35709, -0.62834, -0.04805, 0.19098, -0.38670, 1.38582  
2.51700, -0.29659, -0.57526, 0.10515, 0.18061, -0.42767, 1.29259  
2.51800, -0.38403, -0.47253, 0.30254, 0.20800, -0.34687, 1.28517  
2.51900, -0.30989, -0.46089, 0.43352, 0.17982, -0.41157, 1.22553  
2.52000, -0.23838, -0.43970, 0.49456, 0.14574, -0.41328, 1.24344  
2.52100, -0.55523, -0.40928, 0.82891, 0.21000, -0.32553, 1.60734  
2.52200, -0.30392, -0.12369, 0.82258, 0.14137, -0.37827, 0.94128  
2.52300, -0.62666, -0.00221, 1.04555, 0.20691, -0.38414, 1.55718  
2.52400, -0.20292, -0.28490, 1.08978, 0.21618, -0.34483, 0.95253  
2.52500, -0.50898, -0.06762, 1.22770, 0.22268, -0.38076, 1.27693  
2.52600, -0.42337, 0.03628, 1.11923, 0.16703, -0.30048, 1.36705  
2.52700, -0.60259, 0.01244, 1.17147, 0.16478, -0.29804, 1.15437  
2.52800, -0.55687, -0.03014, 1.16087, 0.15627, -0.40071, 1.21487  
2.52900, -0.48538, -0.11826, 1.12711, 0.06395, -0.42984, 0.95932  
2.53000, -0.59650, -0.10208, 1.18601, 0.05367, -0.10210, 1.59130  
2.53100, -0.59286, -0.12289, 1.16076, 0.14256, -0.26457, 1.19518  
2.53200, -0.60663, -0.23100, 1.20090, 0.05859, -0.28963, 1.18689  
2.53300, -0.53488, -0.46625, 1.21275, 0.11177, -0.35204, 1.20405  
2.53400, -0.60778, -0.63654, 1.23041, 0.05589, -0.18679, 1.50063  
2.53500, -0.52080, -0.66359, 1.19556, 0.09180, -0.31948, 1.11868  
2.53600, -0.61829, -0.82146, 1.23497, 0.05424, -0.42856, 1.08322  
2.53700, -0.58140, -0.95736, 1.21574, 0.06824, -0.02695, 1.08572  
2.53800, -0.76143, -0.98612, 1.20964, -0.03593, -0.06205, 1.08564  
2.53900, -0.63921, -1.21874, 1.32645, -0.02827, -0.20683, 1.00014  
2.54000, -0.58702, -1.36627, 1.44510, -0.02354, -0.29243, 0.86317  
2.54100, -0.61977, -1.34819, 1.49797, -0.02775, -0.18093, 1.56584  
2.54200, -0.61907, -1.37049, 1.45477, 0.00484, -0.01442, 1.25587  
2.54300, -0.66227, -1.42658, 1.49431, -0.01074, -0.11335, 1.11490  
2.54400, -0.66515, -1.47915, 1.55823, -0.00898, -0.12251, 0.96163  
2.54500, -0.61728, -1.32982, 1.59531, -0.04816, -0.10221, 1.18662  
2.54600, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.54700, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.54800, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.54900, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.55000, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.55100, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.55200, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.55300, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.55400, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.55500, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.55600, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.55700, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.55800, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.55900, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.56000, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.56100, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.56200, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.56300, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.56400, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.56500, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.56600, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.56700, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.56800, -0.60608, -1.25648, 1.60875, -0.00662, -0.12247, 1.14626  
2.56900, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
2.57000, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
2.57100, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
2.57200, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
2.57300, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
2.57400, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
2.57500, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
2.57600, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
2.57700, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
2.57800, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
2.57900, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
2.58000, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
2.58100, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
2.58200, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
2.58300, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
2.58400, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
2.58500, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
2.58600, -0.40800, -0.52097, 0.99943, -0.05320, -0.15148, 0.87160  
