time, x0, y0, z0, x1, y1, z1 
0.02307, -0.00879, -0.82346, 0.57060, 0.00000, 0.00000, -nan  
0.02355, -0.00988, -0.82119, 0.57003, 0.00000, 0.00000, -nan  
0.02408, -0.00372, -0.82487, 0.56976, 0.00000, 0.00000, -nan  
0.02456, -0.00706, -0.82140, 0.56852, 0.00000, 0.00000, -nan  
0.02508, -0.00994, -0.81915, 0.57095, 0.00000, 0.00000, -nan  
0.02554, -0.01110, -0.81833, 0.56776, 0.00000, 0.00000, -nan  
0.02605, -0.00750, -0.81944, 0.57159, 0.00000, 0.00000, -nan  
0.02656, -0.00540, -0.81921, 0.57354, 0.00000, 0.00000, -nan  
0.02708, -0.00895, -0.81980, 0.56799, 0.00000, 0.00000, -nan  
0.02808, -0.00799, -0.81917, 0.57138, 0.00000, 0.00000, -nan  
0.02855, -0.00660, -0.82048, 0.56854, 0.00000, 0.00000, -nan  
0.02906, -0.00610, -0.82239, 0.56870, 0.00000, 0.00000, -nan  
0.02957, -0.00769, -0.82020, 0.56778, 0.00000, 0.00000, -nan  
0.03008, -0.00854, -0.82018, 0.56787, 0.00000, 0.00000, -nan  
0.03056, -0.00689, -0.81944, 0.56517, 0.00000, 0.00000, -nan  
0.03108, -0.00769, -0.82024, 0.57098, 0.00000, 0.00000, -nan  
0.03208, -0.00500, -0.81572, 0.56637, 0.00000, 0.00000, -nan  
0.03257, -0.00521, -0.81871, 0.56948, 0.00000, 0.00000, -nan  
0.03308, -0.00458, -0.82003, 0.57123, 0.00000, 0.00000, -nan  
0.03355, -0.00425, -0.82043, 0.57051, 0.00000, 0.00000, -nan  
0.03410, -0.00465, -0.82323, 0.57020, 0.00000, 0.00000, -nan  
0.03455, -0.01240, -0.82199, 0.56917, 0.00000, 0.00000, -nan  
0.03508, -0.00685, -0.81839, 0.56551, 0.00000, 0.00000, -nan  
0.03559, -0.00139, -0.82310, 0.56637, 0.00000, 0.00000, -nan  
0.03658, -0.00525, -0.82302, 0.56894, 0.00000, 0.00000, -nan  
0.03710, -0.00568, -0.82142, 0.56561, 0.00000, 0.00000, -nan  
0.03755, -0.00944, -0.82060, 0.56608, 0.00000, 0.00000, -nan  
0.03806, -0.00801, -0.82014, 0.56549, 0.00000, 0.00000, -nan  
0.03857, -0.00769, -0.82285, 0.56913, 0.00000, 0.00000, -nan  
0.03908, -0.00715, -0.82373, 0.56759, 0.00000, 0.00000, -nan  
0.03959, -0.00469, -0.82308, 0.56759, 0.00000, 0.00000, -nan  
0.04007, -0.00666, -0.82012, 0.56581, 0.00000, 0.00000, -nan  
0.04060, -0.00793, -0.82397, 0.56561, 0.00000, 0.00000, -nan  
0.04111, -0.00431, -0.82365, 0.56650, 0.00000, 0.00000, -nan  
0.04162, -0.00851, -0.82085, 0.56736, 0.00000, 0.00000, -nan  
0.04262, -0.00607, -0.82335, 0.56555, 0.00000, 0.00000, -nan  
0.04312, -0.00566, -0.82413, 0.56543, 0.00000, 0.00000, -nan  
0.04358, -0.00780, -0.82333, 0.56791, 0.00000, 0.00000, -nan  
0.04414, -0.00402, -0.82458, 0.56686, 0.00000, 0.00000, -nan  
0.04462, -0.00784, -0.81984, 0.56444, 0.00000, 0.00000, -nan  
0.04509, -0.00271, -0.82361, 0.57089, 0.00000, 0.00000, -nan  
0.04562, -0.01450, -0.82020, 0.56711, 0.00000, 0.00000, -nan  
0.04610, -0.00746, -0.81953, 0.56562, 0.00000, 0.00000, -nan  
0.04658, -0.00525, -0.82085, 0.56862, 0.00000, 0.00000, -nan  
0.04710, -0.00574, -0.81936, 0.56717, 0.00000, 0.00000, -nan  
0.04757, -0.00534, -0.82098, 0.56351, 0.00000, 0.00000, -nan  
0.04809, -0.00370, -0.81923, 0.56158, 0.00000, 0.00000, -nan  
0.04861, -0.00946, -0.81888, 0.56606, 0.00000, 0.00000, -nan  
0.04908, -0.00599, -0.82451, 0.56923, 0.00000, 0.00000, -nan  
0.04960, -0.00410, -0.82407, 0.56925, 0.00000, 0.00000, -nan  
0.05009, -0.00757, -0.82045, 0.56744, 0.00000, 0.00000, -nan  
0.05058, -0.00584, -0.82130, 0.56629, 0.00000, 0.00000, -nan  
0.05108, -0.00641, -0.82106, 0.56641, 0.00000, 0.00000, -nan  
0.05162, -0.00721, -0.82458, 0.56684, 0.00000, 0.00000, -nan  
0.05209, -0.00711, -0.82277, 0.56898, 0.00000, 0.00000, -nan  
0.05261, -0.00790, -0.81844, 0.56530, 0.00000, 0.00000, -nan  
0.05308, -0.00582, -0.82069, 0.56545, 0.00000, 0.00000, -nan  
0.05360, -0.00565, -0.82235, 0.56654, 0.00000, 0.00000, -nan  
0.05412, -0.00805, -0.82253, 0.56997, 0.00000, 0.00000, -nan  
0.05463, -0.00330, -0.82338, 0.56971, 0.00000, 0.00000, -nan  
0.05508, -0.00746, -0.82148, 0.56919, 0.00000, 0.00000, -nan  
0.05560, -0.00778, -0.82058, 0.56957, 0.00000, 0.00000, -nan  
0.05610, -0.00702, -0.82132, 0.56786, 0.00000, 0.00000, -nan  
0.05661, -0.00435, -0.82209, 0.56889, 0.00000, 0.00000, -nan  
0.05713, -0.00910, -0.82058, 0.56955, 0.00000, 0.00000, -nan  
0.05758, -0.01001, -0.81892, 0.56536, 0.00000, 0.00000, -nan  
0.05813, -0.00931, -0.81829, 0.56835, 0.00000, 0.00000, -nan  
0.05863, -0.00530, -0.81926, 0.56850, 0.00000, 0.00000, -nan  
0.05913, -0.00589, -0.82125, 0.56925, 0.00000, 0.00000, -nan  
0.05958, -0.00448, -0.82016, 0.56778, 0.00000, 0.00000, -nan  
0.06109, -0.00477, -0.82218, 0.56982, 0.00000, 0.00000, -nan  
0.06159, -0.00715, -0.82006, 0.56921, 0.00000, 0.00000, -nan  
0.06213, -0.00233, -0.82447, 0.56778, 0.00000, 0.00000, -nan  
0.06262, -0.00126, -0.82125, 0.56936, 0.00000, 0.00000, -nan  
0.06311, -0.00614, -0.81793, 0.56662, 0.00000, 0.00000, -nan  
0.06360, -0.00692, -0.82315, 0.56877, 0.00000, 0.00000, -nan  
0.06412, -0.00935, -0.82098, 0.56829, 0.00000, 0.00000, -nan  
0.06514, -0.00946, -0.82064, 0.56898, 0.00000, 0.00000, -nan  
0.06564, -0.00574, -0.82136, 0.56864, 0.00000, 0.00000, -nan  
0.06613, -0.00536, -0.82224, 0.56883, 0.00000, 0.00000, -nan  
0.06659, -0.00914, -0.81991, 0.56831, 0.00000, 0.00000, -nan  
0.06714, -0.00246, -0.82296, 0.57266, 0.00000, 0.00000, -nan  
0.06762, -0.00580, -0.82176, 0.56921, 0.00000, 0.00000, -nan  
0.06815, -0.00418, -0.81762, 0.56849, 0.00000, 0.00000, -nan  
0.06862, -0.00689, -0.81478, 0.56965, 0.00000, 0.00000, -nan  
0.06910, -0.00799, -0.81980, 0.56797, 0.00000, 0.00000, -nan  
0.06963, -0.00858, -0.81974, 0.56751, 0.00000, 0.00000, -nan  
0.07012, -0.00631, -0.81823, 0.56704, 0.00000, 0.00000, -nan  
0.07063, -0.00782, -0.81879, 0.56828, 0.00000, 0.00000, -nan  
0.07110, -0.00278, -0.82073, 0.56799, 0.00000, 0.00000, -nan  
0.07160, -0.00271, -0.82027, 0.56618, 0.00000, 0.00000, -nan  
0.07210, -0.00883, -0.82266, 0.57066, 0.00000, 0.00000, -nan  
0.07264, -0.00547, -0.82619, 0.57184, 0.00000, 0.00000, -nan  
0.07313, -0.00170, -0.82039, 0.56805, 0.00000, 0.00000, -nan  
0.07365, -0.00607, -0.81739, 0.57106, 0.00000, 0.00000, -nan  
0.07417, -0.00774, -0.81984, 0.56900, 0.00000, 0.00000, -nan  
0.07462, -0.00536, -0.82167, 0.56904, 0.00000, 0.00000, -nan  
0.07514, -0.00372, -0.82291, 0.57243, 0.00000, 0.00000, -nan  
0.07561, -0.00563, -0.81942, 0.56868, 0.00000, 0.00000, -nan  
0.07615, -0.00431, -0.82003, 0.56732, 0.00000, 0.00000, -nan  
0.07662, -0.00626, -0.82209, 0.56944, 0.00000, 0.00000, -nan  
0.07712, -0.00067, -0.82342, 0.56875, 0.00000, 0.00000, -nan  
0.07763, -0.00456, -0.82203, 0.56839, 0.00000, 0.00000, -nan  
0.07814, -0.00294, -0.82153, 0.57104, 0.00000, 0.00000, -nan  
0.07862, -0.00328, -0.82096, 0.57333, 0.00000, 0.00000, -nan  
0.07916, -0.00708, -0.82216, 0.57131, 0.00000, 0.00000, -nan  
0.07962, -0.00219, -0.82523, 0.56828, 0.00000, 0.00000, -nan  
0.08016, -0.00261, -0.81861, 0.56555, 0.00000, 0.00000, -nan  
0.08063, -0.00393, -0.81924, 0.56875, 0.00000, 0.00000, -nan  
0.08112, -0.00633, -0.81890, 0.56902, 0.00000, 0.00000, -nan  
0.08165, -0.00698, -0.81892, 0.57228, 0.00000, 0.00000, -nan  
0.08216, -0.00498, -0.81913, 0.57035, 0.00000, 0.00000, -nan  
0.08262, -0.00526, -0.82508, 0.56871, 0.00000, 0.00000, -nan  
0.08314, -0.00376, -0.82561, 0.57007, 0.00000, 0.00000, -nan  
0.08416, -0.00395, -0.82241, 0.56595, 0.00000, 0.00000, -nan  
0.08463, -0.00509, -0.82029, 0.56637, 0.00000, 0.00000, -nan  
0.08518, -0.00038, -0.82058, 0.56477, 0.00000, 0.00000, -nan  
0.08566, -0.00229, -0.82005, 0.56765, 0.00000, 0.00000, -nan  
0.08614, -0.00704, -0.81947, 0.57018, 0.00000, 0.00000, -nan  
0.08664, -0.00908, -0.82165, 0.56749, 0.00000, 0.00000, -nan  
0.08714, -0.00885, -0.82077, 0.56746, 0.00000, 0.00000, -nan  
0.08763, -0.00797, -0.82066, 0.56492, 0.00000, 0.00000, -nan  
0.08812, -0.00576, -0.82159, 0.56648, 0.00000, 0.00000, -nan  
0.08914, -0.00469, -0.82584, 0.56675, 0.00000, 0.00000, -nan  
0.08963, -0.00858, -0.82071, 0.56530, 0.00000, 0.00000, -nan  
0.09023, -0.00284, -0.82359, 0.56572, 0.00000, 0.00000, -nan  
0.09071, -0.00240, -0.82190, 0.56845, 0.00000, 0.00000, -nan  
0.09123, -0.00456, -0.82188, 0.56723, 0.00000, 0.00000, -nan  
0.09166, -0.00605, -0.82262, 0.56564, 0.00000, 0.00000, -nan  
0.09215, -0.00465, -0.81766, 0.56322, 0.00000, 0.00000, -nan  
0.09269, -0.00566, -0.82226, 0.56425, 0.00000, 0.00000, -nan  
0.09318, -0.00135, -0.82455, 0.56274, 0.00000, 0.00000, -nan  
0.09369, -0.00040, -0.82397, 0.56452, 0.00000, 0.00000, -nan  
0.09415, -0.00368, -0.82273, 0.56702, 0.00000, 0.00000, -nan  
0.09467, -0.00717, -0.81936, 0.56801, 0.00000, 0.00000, -nan  
0.09513, -0.00343, -0.82216, 0.56551, 0.00000, 0.00000, -nan  
0.09565, -0.00652, -0.81818, 0.56458, 0.00000, 0.00000, -nan  
0.09617, -0.00734, -0.82136, 0.56652, 0.00000, 0.00000, -nan  
0.09668, -0.00622, -0.81663, 0.56675, 0.00000, 0.00000, -nan  
0.09714, -0.00698, -0.81589, 0.56908, 0.00000, 0.00000, -nan  
0.09768, -0.00326, -0.82096, 0.57014, 0.00000, 0.00000, -nan  
0.09814, -0.00425, -0.81875, 0.56540, 0.00000, 0.00000, -nan  
0.09867, -0.00254, -0.81972, 0.56356, 0.00000, 0.00000, -nan  
0.09914, -0.00458, -0.82287, 0.56704, 0.00000, 0.00000, -nan  
0.09968, -0.00399, -0.82064, 0.56526, 0.00000, 0.00000, -nan  
0.10015, -0.00362, -0.82176, 0.56601, 0.00000, 0.00000, -nan  
0.10068, -0.00393, -0.81869, 0.56557, 0.00000, 0.00000, -nan  
0.10116, -0.00305, -0.82085, 0.56147, 0.00000, 0.00000, -nan  
0.10169, -0.00593, -0.82083, 0.56681, 0.00000, 0.00000, -nan  
0.10216, -0.00216, -0.81919, 0.56957, 0.00000, 0.00000, -nan  
0.10314, -0.00389, -0.82417, 0.56732, 0.00000, 0.00000, -nan  
0.10368, -0.00391, -0.82397, 0.56726, 0.00000, 0.00000, -nan  
0.10419, -0.00603, -0.82548, 0.56837, 0.00000, 0.00000, -nan  
0.10469, -0.00330, -0.82491, 0.56900, 0.00000, 0.00000, -nan  
0.10518, -0.00532, -0.82163, 0.56480, 0.00000, 0.00000, -nan  
0.10567, -0.00435, -0.82201, 0.57014, 0.00000, 0.00000, -nan  
0.10615, 0.00208, -0.82321, 0.56870, 0.00000, 0.00000, -nan  
0.10719, -0.00566, -0.82329, 0.56696, 0.00000, 0.00000, -nan  
0.10765, -0.00767, -0.82136, 0.56614, 0.00000, 0.00000, -nan  
0.10818, -0.00679, -0.81944, 0.56416, 0.00000, 0.00000, -nan  
0.10869, -0.00467, -0.82088, 0.56911, 0.00000, 0.00000, -nan  
0.10918, -0.00370, -0.82512, 0.56648, 0.00000, 0.00000, -nan  
0.10965, -0.00191, -0.82270, 0.56602, 0.00000, 0.00000, -nan  
0.11018, -0.00628, -0.81785, 0.56801, 0.00000, 0.00000, -nan  
0.11070, -0.00404, -0.82033, 0.56479, 0.00000, 0.00000, -nan  
0.11117, -0.00422, -0.81505, 0.56622, 0.00000, 0.00000, -nan  
0.11167, -0.00547, -0.82024, 0.56732, 0.00000, 0.00000, -nan  
0.11267, -0.00669, -0.82235, 0.56787, 0.00000, 0.00000, -nan  
0.11367, -0.00423, -0.81896, 0.56761, 0.00000, 0.00000, -nan  
0.11418, -0.00322, -0.82170, 0.57070, 0.00000, 0.00000, -nan  
0.11470, -0.00723, -0.81989, 0.56797, 0.00000, 0.00000, -nan  
0.11569, -0.00250, -0.82163, 0.56519, 0.00000, 0.00000, -nan  
0.11621, -0.00261, -0.82138, 0.56501, 0.00000, 0.00000, -nan  
0.11667, -0.00370, -0.81758, 0.56890, 0.00000, 0.00000, -nan  
0.11717, -0.00187, -0.82018, 0.57016, 0.00000, 0.00000, -nan  
0.11768, -0.00240, -0.82148, 0.56789, 0.00000, 0.00000, -nan  
0.11817, -0.00546, -0.82235, 0.57178, 0.00000, 0.00000, -nan  
0.11919, -0.00317, -0.82182, 0.56828, 0.00000, 0.00000, -nan  
0.11968, -0.00576, -0.81926, 0.56940, 0.00000, 0.00000, -nan  
0.12018, -0.00561, -0.82003, 0.56986, 0.00000, 0.00000, -nan  
0.12068, -0.00288, -0.81663, 0.56740, 0.00000, 0.00000, -nan  
0.12120, -0.00214, -0.81852, 0.56808, 0.00000, 0.00000, -nan  
0.12168, -0.00345, -0.81818, 0.56923, 0.00000, 0.00000, -nan  
0.12218, -0.00473, -0.82281, 0.57085, 0.00000, 0.00000, -nan  
0.12270, 0.00135, -0.82235, 0.56759, 0.00000, 0.00000, -nan  
0.12320, 0.00061, -0.82031, 0.56913, 0.00000, 0.00000, -nan  
0.12367, -0.00254, -0.82441, 0.56948, 0.00000, 0.00000, -nan  
0.12417, -0.00200, -0.82142, 0.57053, 0.00000, 0.00000, -nan  
0.12471, -0.00229, -0.81877, 0.56938, 0.00000, 0.00000, -nan  
0.12519, -0.00143, -0.82077, 0.57159, 0.00000, 0.00000, -nan  
0.12571, -0.00479, -0.81999, 0.56524, 0.00000, 0.00000, -nan  
0.12623, -0.00437, -0.81694, 0.57186, 0.00000, 0.00000, -nan  
0.12671, -0.00277, -0.81917, 0.56622, 0.00000, 0.00000, -nan  
0.12719, -0.00372, -0.82014, 0.56786, 0.00000, 0.00000, -nan  
0.12772, -0.00404, -0.82136, 0.57108, 0.00000, 0.00000, -nan  
0.12819, -0.00525, -0.81978, 0.57068, 0.00000, 0.00000, -nan  
0.12869, -0.00141, -0.81848, 0.56654, 0.00000, 0.00000, -nan  
0.12920, -0.00477, -0.81982, 0.56736, 0.00000, 0.00000, -nan  
0.12968, -0.00185, -0.81951, 0.57018, 0.00000, 0.00000, -nan  
0.13019, -0.00795, -0.81673, 0.57280, 0.00000, 0.00000, -nan  
0.13073, -0.00656, -0.81940, 0.56967, 0.00000, 0.00000, -nan  
0.13123, -0.00820, -0.81915, 0.56789, 0.00000, 0.00000, -nan  
0.13171, 0.00126, -0.82409, 0.56870, 0.00000, 0.00000, -nan  
0.13218, -0.00008, -0.82300, 0.56902, 0.00000, 0.00000, -nan  
0.13271, -0.00437, -0.81568, 0.56997, 0.00000, 0.00000, -nan  
0.13319, -0.00689, -0.81387, 0.56551, 0.00000, 0.00000, -nan  
0.13374, -0.00565, -0.81497, 0.57175, 0.00000, 0.00000, -nan  
0.13421, -0.00559, -0.81690, 0.57148, 0.00000, 0.00000, -nan  
0.13469, -0.00484, -0.81785, 0.56953, 0.00000, 0.00000, -nan  
0.13521, -0.00706, -0.82062, 0.56763, 0.00000, 0.00000, -nan  
0.13573, -0.00673, -0.81793, 0.56780, 0.00000, 0.00000, -nan  
0.13622, -0.00561, -0.81905, 0.57039, 0.00000, 0.00000, -nan  
0.13670, -0.00309, -0.82052, 0.56711, 0.00000, 0.00000, -nan  
0.13721, -0.00397, -0.82100, 0.56955, 0.00000, 0.00000, -nan  
0.13785, -0.00492, -0.82167, 0.57014, 0.00000, 0.00000, -nan  
0.13837, -0.00528, -0.82220, 0.57041, 0.00000, 0.00000, -nan  
0.13885, -0.00589, -0.82102, 0.56780, 0.00000, 0.00000, -nan  
0.13919, -0.00576, -0.82144, 0.56749, 0.00000, 0.00000, -nan  
0.13982, -0.00330, -0.82150, 0.57091, 0.00000, 0.00000, -nan  
0.14034, -0.00319, -0.81978, 0.57095, 0.00000, 0.00000, -nan  
0.14079, -0.00725, -0.81917, 0.56849, 0.00000, 0.00000, -nan  
0.14143, -0.00414, -0.81699, 0.57102, 0.00000, 0.00000, -nan  
0.14179, -0.00526, -0.82102, 0.57047, 0.00000, 0.00000, -nan  
0.14226, -0.00519, -0.82253, 0.57173, 0.00000, 0.00000, -nan  
0.14274, -0.00534, -0.81903, 0.56778, 0.00000, 0.00000, -nan  
0.14321, -0.00523, -0.82117, 0.56974, 0.00000, 0.00000, -nan  
0.14374, -0.00618, -0.82087, 0.57119, 0.00000, 0.00000, -nan  
0.14421, -0.00381, -0.81863, 0.56841, 0.00000, 0.00000, -nan  
0.14476, -0.00097, -0.82430, 0.57104, 0.00000, 0.00000, -nan  
0.14522, -0.00208, -0.82523, 0.56862, 0.00000, 0.00000, -nan  
0.14573, -0.00835, -0.81930, 0.57114, 0.00000, 0.00000, -nan  
0.14623, -0.00927, -0.82096, 0.57259, 0.00000, 0.00000, -nan  
0.14673, -0.00496, -0.81890, 0.56982, 0.00000, 0.00000, -nan  
0.14723, -0.00401, -0.81881, 0.57053, 0.00000, 0.00000, -nan  
0.14773, -0.00633, -0.82317, 0.56892, 0.00000, 0.00000, -nan  
0.14822, -0.00572, -0.82384, 0.57041, 0.00000, 0.00000, -nan  
0.14871, -0.00292, -0.81789, 0.56952, 0.00000, 0.00000, -nan  
0.14924, -0.00467, -0.81985, 0.56772, 0.00000, 0.00000, -nan  
0.14974, -0.00875, -0.81823, 0.56862, 0.00000, 0.00000, -nan  
0.15025, -0.00671, -0.81900, 0.56841, 0.00000, 0.00000, -nan  
0.15071, -0.00969, -0.81932, 0.56778, 0.00000, 0.00000, -nan  
0.15124, -0.00744, -0.82159, 0.57108, 0.00000, 0.00000, -nan  
0.15175, -0.00443, -0.81911, 0.56835, 0.00000, 0.00000, -nan  
0.15278, -0.00437, -0.82127, 0.57003, 0.00000, 0.00000, -nan  
0.15326, -0.00414, -0.82125, 0.57074, 0.00000, 0.00000, -nan  
0.15375, -0.00393, -0.82123, 0.56873, 0.00000, 0.00000, -nan  
0.15423, -0.00505, -0.82026, 0.56763, 0.00000, 0.00000, -nan  
0.15473, -0.00143, -0.82184, 0.57013, 0.00000, 0.00000, -nan  
0.15526, -0.00597, -0.81856, 0.56927, 0.00000, 0.00000, -nan  
0.15572, -0.00402, -0.82342, 0.56877, 0.00000, 0.00000, -nan  
0.15626, -0.00481, -0.82010, 0.56749, 0.00000, 0.00000, -nan  
0.15673, -0.00675, -0.81961, 0.56740, 0.00000, 0.00000, -nan  
0.15726, -0.00460, -0.81989, 0.56866, 0.00000, 0.00000, -nan  
0.15774, -0.00669, -0.81932, 0.56942, 0.00000, 0.00000, -nan  
0.15827, -0.00530, -0.82304, 0.56852, 0.00000, 0.00000, -nan  
0.15874, -0.00376, -0.82409, 0.56866, 0.00000, 0.00000, -nan  
0.15975, -0.00717, -0.82253, 0.57018, 0.00000, 0.00000, -nan  
0.16022, -0.00481, -0.82342, 0.56948, 0.00000, 0.00000, -nan  
0.16076, -0.00380, -0.82558, 0.56852, 0.00000, 0.00000, -nan  
0.16123, -0.00303, -0.82123, 0.56810, 0.00000, 0.00000, -nan  
0.16176, -0.00422, -0.82136, 0.56627, 0.00000, 0.00000, -nan  
0.16228, -0.00568, -0.82151, 0.56808, 0.00000, 0.00000, -nan  
0.16274, -0.00557, -0.82178, 0.56940, 0.00000, 0.00000, -nan  
0.16325, -0.00423, -0.82371, 0.56913, 0.00000, 0.00000, -nan  
0.16423, -0.00591, -0.81766, 0.56997, 0.00000, 0.00000, -nan  
0.16474, -0.00381, -0.82144, 0.56629, 0.00000, 0.00000, -nan  
0.16527, -0.00557, -0.82077, 0.56732, 0.00000, 0.00000, -nan  
0.16574, -0.00599, -0.82373, 0.56812, 0.00000, 0.00000, -nan  
0.16627, -0.00566, -0.82159, 0.56656, 0.00000, 0.00000, -nan  
0.16674, -0.00389, -0.82085, 0.56908, 0.00000, 0.00000, -nan  
0.16725, -0.00231, -0.81814, 0.56448, 0.00000, 0.00000, -nan  
0.16778, -0.00502, -0.81715, 0.56644, 0.00000, 0.00000, -nan  
0.16825, -0.00498, -0.81804, 0.56890, 0.00000, 0.00000, -nan  
0.16878, -0.00811, -0.81980, 0.56768, 0.00000, 0.00000, -nan  
0.16926, -0.00708, -0.81804, 0.56488, 0.00000, 0.00000, -nan  
0.16978, -0.00652, -0.81760, 0.56648, 0.00000, 0.00000, -nan  
0.17024, -0.00582, -0.81787, 0.56923, 0.00000, 0.00000, -nan  
0.17075, -0.00189, -0.82411, 0.56761, 0.00000, 0.00000, -nan  
0.17127, -0.00507, -0.82193, 0.56595, 0.00000, 0.00000, -nan  
0.17175, -0.00532, -0.81608, 0.56587, 0.00000, 0.00000, -nan  
0.17225, -0.00629, -0.82123, 0.56919, 0.00000, 0.00000, -nan  
0.17274, -0.00332, -0.81816, 0.56719, 0.00000, 0.00000, -nan  
0.17325, -0.00460, -0.81921, 0.56807, 0.00000, 0.00000, -nan  
0.17378, -0.00616, -0.82081, 0.56746, 0.00000, 0.00000, -nan  
0.17428, -0.00639, -0.81726, 0.56749, 0.00000, 0.00000, -nan  
0.17477, -0.00782, -0.81820, 0.56778, 0.00000, 0.00000, -nan  
0.17528, -0.00772, -0.81953, 0.56837, 0.00000, 0.00000, -nan  
0.17577, -0.00261, -0.81717, 0.56517, 0.00000, 0.00000, -nan  
0.17629, -0.00467, -0.81993, 0.57070, 0.00000, 0.00000, -nan  
0.17674, -0.00536, -0.81963, 0.56929, 0.00000, 0.00000, -nan  
0.17725, -0.00896, -0.81930, 0.56847, 0.00000, 0.00000, -nan  
0.17776, -0.00782, -0.81715, 0.57024, 0.00000, 0.00000, -nan  
0.17826, -0.01080, -0.81690, 0.56650, 0.00000, 0.00000, -nan  
0.17874, -0.00387, -0.81890, 0.57068, 0.00000, 0.00000, -nan  
0.17928, -0.00561, -0.82211, 0.56910, 0.00000, 0.00000, -nan  
0.17975, -0.00504, -0.81930, 0.56870, 0.00000, 0.00000, -nan  
0.18029, -0.01028, -0.81850, 0.56789, 0.00000, 0.00000, -nan  
0.18076, -0.00423, -0.81984, 0.56820, 0.00000, 0.00000, -nan  
0.18127, -0.00534, -0.82170, 0.56870, 0.00000, 0.00000, -nan  
0.18175, -0.00647, -0.81934, 0.56942, 0.00000, 0.00000, -nan  
0.18227, -0.00570, -0.82172, 0.56845, 0.00000, 0.00000, -nan  
0.18279, -0.00711, -0.82243, 0.56803, 0.00000, 0.00000, -nan  
0.18387, -0.00711, -0.82098, 0.56866, 0.00000, 0.00000, -nan  
0.18428, -0.00366, -0.81892, 0.57070, 0.00000, 0.00000, -nan  
0.18478, -0.00195, -0.82409, 0.57022, 0.00000, 0.00000, -nan  
0.18536, -0.00296, -0.82150, 0.57005, 0.00000, 0.00000, -nan  
0.18584, -0.00797, -0.82108, 0.57150, 0.00000, 0.00000, -nan  
0.18637, -0.00517, -0.82266, 0.56787, 0.00000, 0.00000, -nan  
0.18685, -0.00513, -0.82020, 0.56988, 0.00000, 0.00000, -nan  
0.18726, -0.00284, -0.81972, 0.56711, 0.00000, 0.00000, -nan  
0.18790, -0.00277, -0.81944, 0.57072, 0.00000, 0.00000, -nan  
0.18836, -0.00647, -0.82142, 0.57316, 0.00000, 0.00000, -nan  
0.18883, -0.00286, -0.82529, 0.57436, 0.00000, 0.00000, -nan  
0.18939, -0.00187, -0.81966, 0.57398, 0.00000, 0.00000, -nan  
0.18986, -0.00267, -0.82338, 0.57255, 0.00000, 0.00000, -nan  
0.19035, -0.00233, -0.82363, 0.57169, 0.00000, 0.00000, -nan  
0.19099, -0.00095, -0.81833, 0.56765, 0.00000, 0.00000, -nan  
0.19133, 0.00023, -0.82123, 0.56894, 0.00000, 0.00000, -nan  
0.19192, -0.00221, -0.82092, 0.56841, 0.00000, 0.00000, -nan  
0.19235, -0.00353, -0.82008, 0.56850, 0.00000, 0.00000, -nan  
0.19293, -0.00610, -0.81682, 0.57137, 0.00000, 0.00000, -nan  
0.19338, -0.00443, -0.81852, 0.57016, 0.00000, 0.00000, -nan  
0.19386, -0.00633, -0.81972, 0.56932, 0.00000, 0.00000, -nan  
0.19445, -0.00652, -0.82106, 0.56833, 0.00000, 0.00000, -nan  
0.19483, -0.00769, -0.82129, 0.57049, 0.00000, 0.00000, -nan  
0.19535, -0.00397, -0.82060, 0.56915, 0.00000, 0.00000, -nan  
0.19588, -0.00519, -0.81974, 0.57020, 0.00000, 0.00000, -nan  
0.19634, -0.00904, -0.81837, 0.56953, 0.00000, 0.00000, -nan  
0.19694, -0.00530, -0.81526, 0.56969, 0.00000, 0.00000, -nan  
0.19731, -0.00505, -0.81989, 0.57470, 0.00000, 0.00000, -nan  
0.19781, -0.00746, -0.82100, 0.57236, 0.00000, 0.00000, -nan  
0.19829, -0.00662, -0.81810, 0.56868, 0.00000, 0.00000, -nan  
0.19881, -0.00261, -0.82003, 0.56961, 0.00000, 0.00000, -nan  
0.19932, -0.00719, -0.81738, 0.57234, 0.00000, 0.00000, -nan  
0.19982, -0.00340, -0.81772, 0.57253, 0.00000, 0.00000, -nan  
0.20033, 0.00061, -0.82260, 0.57421, 0.00000, 0.00000, -nan  
0.20079, -0.00523, -0.82062, 0.57198, 0.00000, 0.00000, -nan  
0.20132, -0.00799, -0.81823, 0.57045, 0.00000, 0.00000, -nan  
0.20179, -0.00437, -0.81709, 0.57268, 0.00000, 0.00000, -nan  
0.20229, -0.00017, -0.81902, 0.57144, 0.00000, 0.00000, -nan  
0.20281, -0.00435, -0.82100, 0.56564, 0.00000, 0.00000, -nan  
0.20331, -0.00721, -0.81984, 0.56870, 0.00000, 0.00000, -nan  
0.20381, -0.00603, -0.82081, 0.56763, 0.00000, 0.00000, -nan  
0.20431, -0.00755, -0.81841, 0.56787, 0.00000, 0.00000, -nan  
0.20480, -0.00589, -0.81774, 0.56812, 0.00000, 0.00000, -nan  
0.20531, -0.00683, -0.82352, 0.56980, 0.00000, 0.00000, -nan  
0.20582, -0.00650, -0.82146, 0.57024, 0.00000, 0.00000, -nan  
0.20633, 0.00004, -0.82300, 0.57148, 0.00000, 0.00000, -nan  
0.20682, -0.00431, -0.81800, 0.57035, 0.00000, 0.00000, -nan  
